date,ticker,in_predicted_top,in_actual_top,in_predicted_bottom,in_actual_bottom,y_pred,y_true
2025-03-31,HIK.L,1,0,0,0,0.015716828,0.0184710590057539
2025-03-31,HLMA.L,0,0,0,0,0.008918384,0.0678030941568375
2025-03-31,HLN.L,0,0,1,0,0.004666911,-0.0379619256550126
2025-03-31,HSBA.L,0,0,1,1,0.0045486763,-0.0479460814137443
2025-03-31,HSX.L,0,0,0,1,0.0051146303,-0.0652974664552699
2025-03-31,HWDN.L,1,0,0,0,0.013520517,0.0697976834551357
2025-03-31,ICG.L,1,0,0,0,0.026401581,-0.0399180401124714
2025-03-31,IHG.L,1,0,0,0,0.013297305,-0.0302005232479729
2025-03-31,III.L,0,1,0,0,0.008384772,0.1709071140839886
2025-03-31,IMI.L,0,0,0,1,0.0057149827,-0.0629586051208995
2025-03-31,INF.L,0,0,1,1,0.0047369804,-0.0540681201357549
2025-03-31,ITRK.L,0,0,0,1,0.005403987,-0.0841158789876989
2025-03-31,JD.L,0,1,0,0,0.0069358433,0.1572901041809475
2025-03-31,KGF.L,0,1,0,0,0.007010424,0.1338333913277829
2025-03-31,LAND.L,0,0,0,0,0.0124968495,0.0772728014603429
2025-03-31,LGEN.L,0,0,1,0,0.0047369804,-0.0335933089254247
2025-03-31,LLOY.L,0,0,1,0,0.0027818356,0.016981284763768
2025-03-31,LMP.L,0,0,0,0,0.007345484,0.0485279658596973
2025-03-31,LSEG.L,0,0,0,0,0.0048472667,0.0144772346018609
2025-03-31,MKS.L,0,0,1,0,0.0047369804,0.0942334889532579
2025-03-31,MNDI.L,0,0,1,0,0.0047369804,-0.0122972400343975
2025-03-31,MNG.L,0,0,0,0,0.0058077993,0.0448363119563515
2025-03-31,MRO.L,1,0,0,1,0.019971814,-0.0873499517795075
2025-03-31,NG.L,0,0,0,0,0.005174916,0.072808339285735
2025-03-31,NWG.L,0,0,1,0,0.0044202106,0.0584330154373782
2025-03-31,NXT.L,0,1,1,0,0.0047369804,0.1123139706710592
2025-03-31,PCT.L,1,0,0,0,0.017175317,0.0034782608695649
2025-03-31,PRU.L,0,0,0,0,0.0051911743,-0.0416363618226572
2025-03-31,PSH.L,0,0,0,1,0.007909013,-0.0471092049097019
2025-03-31,PSN.L,0,0,0,0,0.0067617577,0.0868653874616811
2025-03-31,PSON.L,0,0,0,0,0.0060415203,-0.0176518571070118
2025-03-31,REL.L,0,0,0,0,0.005122721,0.0500903492978688
2025-03-31,RIO.L,0,0,0,0,0.0086415205,-0.0304154151749873
2025-03-31,RKT.L,0,0,0,1,0.0051928437,-0.0747174369755443
2025-03-31,RMV.L,0,0,0,0,0.0063331365,0.0762261994572492
2025-03-31,RR.L,0,0,0,0,0.005823573,0.0070261092603145
2025-03-31,RTO.L,1,0,0,0,0.018641405,-0.0142198306292652
2025-03-31,SBRY.L,0,1,1,0,0.0047369804,0.134353782351851
2025-03-31,SDLF.L,0,0,0,0,0.0047369804,0.0459931450745354
2025-03-31,SDR.L,1,0,0,1,0.0137757,-0.0557791981783606
2025-03-31,SGE.L,1,0,0,0,0.021336751,0.0252693072618004
2025-03-31,SGRO.L,0,0,0,0,0.01027419,-0.0147654490313607
2025-03-31,SHEL.L,0,0,1,1,0.0047369804,-0.136106250878602
2025-03-31,SMIN.L,0,0,0,0,0.0076542078,-0.0346262587837268
2025-03-31,SMT.L,0,0,0,1,0.012285451,-0.0462158235585458
2025-03-31,SPX.L,0,0,1,1,0.0047369804,-0.0491665686679894
2025-03-31,SSE.L,0,0,0,0,0.0047369804,0.0614806030125807
